Average Fitness per Generation
0.517689906347555
0.494536940686785
0.635275754422477
0.467481789802289
0.367845993756504
0.301768990634755
0.244797086368366
0.261186264308013
0.193028095733611
0.251821019771072
0.20837669094693
0.0543704474505723
0.162851196670135
0.240634755463059
0.319198751300728
0.525494276795005
0.691987513007284
0.811394380853278
0.811394380853278
0.811394380853278
0.811394380853278
0.76690946930281
0.818938605619147
0.818938605619147
0.818938605619147
0.818938605619147
0.818938605619147
0.818938605619147
0.818938605619147
0.818938605619147
0.818938605619147
0.863423517169615
0.849635796045786
0.849635796045786
0.849635796045786
0.849635796045786
0.823621227887617
0.912591050988554
0.952913631633715
0.968782518210198
0.952913631633715
0.70213319458897
0.792663891779396
0.70213319458897
0.792663891779396
0.70213319458897
0.792663891779396
0.70213319458897
0.792663891779396
0.70213319458897
0.792663891779396
0.825702393340271
0.811394380853278
0.767429760665973
0.909989594172737
0.825702393340271
0.811394380853278
0.767429760665973
0.909989594172737
0.825702393340271
0.811394380853278
0.923777315296566
0.984131113423517
1
1
1
1
1
1
1
