Average Fitness per Generation
0.351196670135276
0.36888657648283
0.398022892819979
0.426118626430801
0.453954214360042
0.398022892819979
0.614464099895942
0.626951092611863
0.43678459937565
0.585327783558793
0.649843912591051
0.716441207075963
0.938085327783559
0.743496357960458
0.716441207075963
0.938085327783559
0.743496357960458
0.716441207075963
0.938085327783559
0.743496357960458
0.716441207075963
0.497138397502601
0.515088449531738
0.482570239334027
0.52003121748179
0.471383975026015
0.52627471383975
0.459677419354839
0.515088449531738
0.482570239334027
0.52003121748179
0.492195629552549
0.302809573361082
0.380593132154006
0.401404786680541
0.605359001040583
0.670655567117586
0.669094693028096
0.6420395421436
0.669875130072841
0.746618106139438
0.698751300728408
0.681061394380853
0.641519250780437
0.589229968782518
0.45213319458897
0.744536940686785
0.646462018730489
0.599635796045786
0.573621227887617
0.588189386056192
0.6789802289282
0.522892819979188
0.57414151925078
0.508844953173777
0.470083246618106
0.5
0.497138397502601
0.564516129032258
0.671956295525494
0.78850156087409
0.777315296566077
0.721123829344433
0.777315296566077
0.721123829344433
0.777315296566077
0.721123829344433
0.777315296566077
0.721123829344433
0.777315296566077
0.721123829344433
0.608740894901145
0.49843912591051
0.418054110301769
0.309833506763788
0.428459937565036
0.483870967741936
0.417273673257024
0.306971904266389
0.243236212278876
0.135015608740895
0.284859521331946
0.227107180020812
0.233350676378772
0.463579604578564
0.495577523413111
0.660249739854318
0.513787721123829
0.907908428720083
0.759365244536941
0.732310093652445
0.681321540062435
0.610301768990635
0.503381893860562
0.456555671175858
0.54162330905307
0.445109261186264
0.576222684703434
0.639177939646202
0.532518210197711
0.832206035379813
0.813475546305931
0.571279916753382
0.525494276795005
0.738553590010406
0.571279916753382
0.525494276795005
0.738553590010406
0.571279916753382
0.525494276795005
0.738553590010406
0.473465140478668
0.765608740894901
0.80098855359001
0.808532778355879
0.808532778355879
0.808532778355879
0.808532778355879
0.808532778355879
0.808532778355879
0.808532778355879
0.968782518210198
0.968782518210198
0.968782518210198
0.968782518210198
0.968782518210198
0.968782518210198
0.968782518210198
0.968782518210198
0.968782518210198
0.968782518210198
0.923777315296566
0.939646201873049
0.923777315296566
0.939646201873049
0.923777315296566
0.939646201873049
0.923777315296566
0.939646201873049
0.923777315296566
0.939646201873049
0.792663891779396
0.808532778355879
0.792663891779396
0.808532778355879
0.792663891779396
0.808532778355879
0.792663891779396
0.808532778355879
0.792663891779396
0.808532778355879
0.984131113423517
0.984131113423517
0.984131113423517
0.984131113423517
0.984131113423517
0.984131113423517
0.984131113423517
0.984131113423517
0.984131113423517
0.984131113423517
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
0.939646201873049
