0.1
-5.49999993915919,1.09240243515692,-5.49999996498827,1.04177011002481

-5.49999999998461,1.11082190416475,1.05107382198616,1.04036051736825

-5.49999999999996,1.1109952617498,1.08535886308952,1.0850360021781

-5.49999999999996,1.1110632742252,1.09094288789377,1.07977158956565

-5.49999999999996,1.11103786259612,1.08097901533823,1.07799596097101

-5.49999999999866,1.11093408177192,1.08240788085549,1.06391075517172

-5.49999999991116,1.11093202650615,1.09575473688476,1.05567588273871

-5.49999999686282,1.07320371828736,1.08257240573347,1.00189619427882

-5.49999519340589,-4.99185439096974,1.07914950882396,0.932195857780231

-5.49996736349898,-4.99470255292157,1.05055681197304,0.914221455522126

-5.49999051482892,-4.99176289331258,1.04235674957409,1.07399057824482

-5.49999999816004,1.09490639132949,1.04504745148781,1.05713659853866

-5.49999999999984,1.11104501514649,1.07509687012296,1.07318922299179

-5.49999999999996,1.11107214081419,1.08589830695376,1.08724585008129

-5.49999999999996,1.11106915404149,1.10286308892378,1.08325111926863

-5.49999999999996,1.11100311946815,1.09460587386349,1.09069241881551

-5.49999999999909,1.11107954136779,1.08625668616928,1.06875133044531

-5.4999999998533,1.11101892916976,1.08560441427603,1.06369197069673

-5.49999994548733,1.11086091833037,1.08286975877208,0.934416753695065

-5.13287598878392,0.908529693096395,1.03884287479802,-5.16835084682894

1.04068303528629,1.08394236378694,-5.49999999999538,1.11093128140998

1.08757160880478,1.08626293394315,1.08799183420721,1.11102627616508

1.07407199835346,1.11103651624466,1.1106881244059,1.1109348087194

1.09792037077932,1.11109126027581,1.11081531833483,1.11087644498523

1.07466256628226,1.11101165173328,1.11112368363384,1.11092678660136

1.08562453937815,1.09047800762469,1.11105084558344,1.11082595761761

1.08065396787641,1.11081108660615,1.11098389010469,1.08114507659823

1.09597382605971,1.11099523087917,1.11081931460973,-4.99214128589796

0.0656083251794839,0.0854148960837232,0.0763388512219949,0.0390080544487611

0.0171880892697666,0.0484270805299408,0.0322728382527236,0.0565582053207598

0.0691328761629448,0.0873538120078639,0.0161313071875513,0.0673355667560061

1.08907975173457,1.11078104639608,-4.99177679102701,1.11099617250997

1.09307065674651,1.11093535067109,1.09459751587844,1.11108943478092

1.09279564012887,1.11098806382517,1.1109799193344,1.11108821386774

1.0957933540917,1.11110962811983,1.11096099371182,1.11109181697543

1.0901029270518,1.11099548092459,1.11107935300678,1.11099235794311

1.07642804352673,1.09656845691004,1.1110640929702,1.11101155796214

1.09137443031582,1.10008369014631,1.11100600561718,1.1109357232339

